,name,_rxn_organic-inchikey,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_solv_GBL,_solv_DMSO,_solv_DMF,_stoich_mmol_org,_stoich_mmol_inorg,_stoich_mmol_acid,_stoich_mmol_solv,_stoich_org/solv,_stoich_inorg/solv,_stoich_acid/solv,_stoich_org+inorg/solv,_stoich_org+inorg+acid/solv,_stoich_org/liq,_stoich_inorg/liq,_stoich_org+inorg/liq,_stoich_org/inorg,_stoich_acid/inorg,_rxn_temperature_c,_rxn_reactiontime_s,_feat_organic_0_avgpol_std,_feat_organic_0_refractivity_std,_feat_organic_0_maximalprojectionarea_std,_feat_organic_0_maximalprojectionradius_std,_feat_organic_0_maximalprojectionsize_std,_feat_organic_0_minimalprojectionarea_std,_feat_organic_0_minimalprojectionradius_std,_feat_organic_0_minimalprojectionsize_std,_feat_organic_0_molpol_std,_feat_organic_0_asavdwp_std,_feat_organic_0_asa_std,_feat_organic_0_asah_std,_feat_organic_0_asap_std,_feat_organic_0_asa-_std,_feat_organic_0_asa+_std,_feat_organic_0_protpsa_std,_feat_organic_0_hacceptorcount_std,_feat_organic_0_hdonorcount_std,_feat_organic_0_rotatablebondcount_std,_feat_organic_0_organoammoniummolecularweight_std,_feat_organic_0_atomcount_n_std,_feat_organic_0_bondcount_std,_feat_organic_0_chainatomcount_std,_feat_organic_0_ringatomcount_std,_raw_modelname,_feat_primaryAmine,_feat_secondaryAmine,_rxn_plateEdgeQ,_feat_maxproj_per_N,_feat_vdw_per_N,_raw_RelativeHumidity,_out_crystalscore
6725,2019-09-05T19_43_09.232228+00_00_LBL_B10,VAWHFUNJDMQUSB-UHFFFAOYSA-N,1.53725831,0.856561311,1.807916962,0,0,1,0.903958481,0.428280655,0.768629155,4.344916684,0.2080496697045526,0.09857051035687936,0.17690308259084672,0.306620180061432,0.4835232626522788,0.1767772323669591,0.08375414408796111,0.26053137645492025,2.11066848443108,1.7946856717121626,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,0,32.51,163.85,-1,0
6726,2019-09-05T19_43_09.232228+00_00_LBL_D10,VAWHFUNJDMQUSB-UHFFFAOYSA-N,7.686291549,0.664178556,1.7743412980000002,0,0,1,0.8871706490000001,0.332089278,3.843145774,2.9644598610000004,0.2992689024639824,0.11202353668839232,1.2964067500322276,0.4112924391523747,1.7076991891846018,0.13032051158174945,0.04878209693767021,0.1791026085194196,2.671482362643458,11.572628291841447,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,0,32.51,163.85,-1,0
6727,2019-09-05T19_43_09.232228+00_00_LBL_F10,VAWHFUNJDMQUSB-UHFFFAOYSA-N,2.116124041,1.321134302,2.061532213,0,0,1,1.032827639,0.661888286,1.060178145,3.80131589,0.27170266004912313,0.1741208321416298,0.2788976700907643,0.44582349219075296,0.7247211622815173,0.2124506646648596,0.1361491511117323,0.3485998157765919,1.560425922086797,1.6017478590035057,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,0,32.51,163.85,-1,0
6728,2019-09-05T19_43_09.232228+00_00_LBL_H10,VAWHFUNJDMQUSB-UHFFFAOYSA-N,7.315229198,0.508440136,0.64987186,0,0,1,0.32493593,0.254220068,3.657614599,3.953337258,0.08219281806591569,0.06430518101777394,0.9251967035188882,0.14649799908368966,1.0716947026025778,0.042693205279067364,0.03340187571495238,0.07609508099401975,1.278167898216438,14.387591930783369,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,1,32.51,163.85,-1,0
6729,2019-09-05T19_43_09.232228+00_00_LBL_A11,VAWHFUNJDMQUSB-UHFFFAOYSA-N,11.07886161,0.07786921,0.70490203,0,0,1,0.352451015,0.038934605,5.539430806,3.204233696,0.10999541495365384,0.012150987940924516,1.7287848925985452,0.12214640289457834,1.850931295493124,0.040309302228988916,0.004452893291033089,0.044762195520022016,9.052384504735569,142.27525374920333,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,1,32.51,163.85,-1,0
6730,2019-09-05T19_43_09.232228+00_00_LBL_C11,VAWHFUNJDMQUSB-UHFFFAOYSA-N,6.930306235,0.502853887,1.207793031,0,0,1,0.6051043079999999,0.251929797,3.472083424,3.648639175,0.16584383354377594,0.0690476051252725,0.9516105203798344,0.2348914386690484,1.1865019590488828,0.08497793581861733,0.035379807807058766,0.12035774362567607,2.4018766942443093,13.781948246479153,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,0,32.51,163.85,-1,0
6731,2019-09-05T19_43_09.232228+00_00_LBL_E11,VAWHFUNJDMQUSB-UHFFFAOYSA-N,5.93699761,0.022902709,0.985903231,0,0,1,0.492951616,0.011451354,2.968498805,4.277714654,0.11523714316452865,0.002676979398168151,0.6939450255814095,0.1179141225626968,0.8118591481441063,0.06802885655924755,0.0015803224766691214,0.06960917903591668,43.047452379867046,259.22688312665906,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,0,32.51,163.85,-1,0
6732,2019-09-05T19_43_09.232228+00_00_LBL_G11,VAWHFUNJDMQUSB-UHFFFAOYSA-N,1.221648163,0.03671777,0.95437906,0,0,1,0.476235151,0.018322167,0.6096024329999999,5.431966372000001,0.08767269868510888,0.0033730265883906685,0.11222500127068162,0.09104572527349952,0.2032707265441812,0.07882640525518272,0.003032683660713519,0.08185908891589624,25.992293979200173,33.271306445356586,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,0,32.51,163.85,-1,0
6733,2019-09-05T19_43_09.232228+00_00_LBL_B11,VAWHFUNJDMQUSB-UHFFFAOYSA-N,2.703454269,0.229027088,1.381832701,0,0,1,0.69091635,0.114513544,1.351727134,4.675992269,0.14775823189026746,0.02448967778650534,0.2890781370536949,0.1722479096767728,0.4613260467304678,0.11462317732576112,0.01899782261646197,0.1336209999422231,6.033490239372907,11.804080869246347,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,0,32.51,163.85,-1,0
6734,2019-09-05T19_43_09.232228+00_00_LBL_D11,VAWHFUNJDMQUSB-UHFFFAOYSA-N,10.2307191,0.054966501,0.4415397,0,0,1,0.22076985,0.027483251,5.115359548,3.614729392,0.061075069820883565,0.0076031282067269045,1.415143152713214,0.06867819802761048,1.4838213507408249,0.02528838497720964,0.0031481066446042423,0.028436491621813883,8.032887011802206,186.12643562437358,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,0,32.51,163.85,-1,0
6735,2019-09-05T19_43_09.232228+00_00_LBL_F11,VAWHFUNJDMQUSB-UHFFFAOYSA-N,3.922659135,0.247349255,1.124021523,0,0,1,0.562010761,0.123674628,1.961329568,4.558864006,0.12327868527342073,0.0271283872116452,0.4302233112061821,0.15040707248506593,0.580630383691248,0.08619541040024956,0.01896793808287631,0.10516334848312588,4.544268861677918,15.85878688068502,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,0,32.51,163.85,-1,0
6736,2019-09-05T19_43_09.232228+00_00_LBL_H11,VAWHFUNJDMQUSB-UHFFFAOYSA-N,4.823810558,0.242768714,0.7823326970000001,0,0,1,0.391166348,0.121384357,2.411905279,4.591692685,0.08519001048956308,0.026435644832358808,0.5252758502064255,0.11162565532192187,0.6369015055283473,0.05585219911403812,0.017331714016701368,0.07318391313073949,3.2225433133859247,19.86998439181088,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,1,32.51,163.85,-1,0
6737,2019-09-05T19_43_09.232228+00_00_LBL_A12,VAWHFUNJDMQUSB-UHFFFAOYSA-N,5.56593526,0.787853184,1.6897469859999998,0,0,1,0.8448734929999999,0.393926592,2.78296763,3.483180613,0.24255804876920406,0.1130939321750296,0.7989731051020867,0.3556519809442336,1.1546250860463203,0.13483139246566975,0.06286582709562621,0.197697219561296,2.1447485652352203,7.0646858742656296,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,1,32.51,163.85,-1,0
6738,2019-09-05T19_43_09.232228+00_00_LBL_C12,VAWHFUNJDMQUSB-UHFFFAOYSA-N,1.3782315880000002,0.306896298,1.709356681,0,0,1,0.854678341,0.153448149,0.6891157940000001,4.721428882,0.18102111931800569,0.03250036224944668,0.14595492407546132,0.21352148156745235,0.3594764056429137,0.1579653051921311,0.02836094297135418,0.18632624816348528,5.569818512440968,4.490870684924326,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,1,32.51,163.85,-1,0
6739,2019-09-05T19_43_09.232228+00_00_LBL_E12,VAWHFUNJDMQUSB-UHFFFAOYSA-N,7.951336085,0.036644334,0.975481158,0,0,1,0.487740579,0.018322167,3.975668043,3.78797924,0.12876009822060167,0.004836923815876035,1.0495485299966958,0.13359702203647772,1.1831455520331735,0.0628236396143346,0.0023599947720602805,0.06518363438639488,26.62024524719156,216.98678125791562,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,1,32.51,163.85,-1,0
6740,2019-09-05T19_43_09.232228+00_00_LBL_G12,VAWHFUNJDMQUSB-UHFFFAOYSA-N,1.749293939,0.627534222,1.710090065,0,0,1,0.855045033,0.313767111,0.874646969,4.475553261,0.19104789578773826,0.07010688795375727,0.19542767519307155,0.2611547837414955,0.45658245893456706,0.15981552021278275,0.0586458632408978,0.21846138345368052,2.725094514447054,2.787567397400042,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,1,32.51,163.85,-1,0
6741,2019-09-05T19_43_09.232228+00_00_LBL_B12,VAWHFUNJDMQUSB-UHFFFAOYSA-N,10.38974582,0.8336586020000001,1.236209152,0,0,1,0.618104576,0.416829301,5.194872909,2.617923395,0.2361049132226423,0.15922135147121064,1.984348708950668,0.39532626469385296,2.379674973644521,0.07911438516367597,0.0533521270465725,0.13246651221024847,1.4828721841701813,12.462830459704175,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,1,32.51,163.85,-1,0
6742,2019-09-05T19_43_09.232228+00_00_LBL_D12,VAWHFUNJDMQUSB-UHFFFAOYSA-N,0.424071258,0.13741625300000002,0.595309316,0,0,1,0.297654658,0.06870812700000001,0.212035629,5.851368644,0.05086923694428575,0.011742231805964471,0.03623692881107765,0.06261146875025023,0.09884839756132788,0.049090353306217686,0.011331609093913377,0.06042196240013108,4.332160851946961,3.086034189230627,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,1,32.51,163.85,-1,0
6743,2019-09-05T19_43_09.232228+00_00_LBL_F12,VAWHFUNJDMQUSB-UHFFFAOYSA-N,2.703454269,1.149715984,2.326528996,0,0,1,1.163264498,0.574857992,1.351727134,3.5394760260000004,0.3286544362654202,0.1624133029231598,0.3819003502412761,0.49106773918858,0.8729680894298559,0.2378278840496987,0.11752895416431647,0.35535683821401515,2.0235684537547494,2.3514105271411103,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,1,32.51,163.85,-1,0
6744,2019-09-05T19_43_09.232228+00_00_LBL_H12,VAWHFUNJDMQUSB-UHFFFAOYSA-N,9.135803652,0.725175951,0.990209817,0,0,1,0.494114699,0.3618628,4.558766022,3.149609921,0.15688123653202068,0.11489130688447563,1.4474065475868811,0.2717725434164963,1.7191790910033775,0.06410101202299391,0.046944103748417815,0.11104511577141173,1.365475254709796,12.598051034812087,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999998,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,1,32.51,163.85,-1,0
6745,2019-09-12T19_30_45.894318+00_00_LBL_A1,VNAAUNTYIONOHR-UHFFFAOYSA-N,8.640451879,0.167020124,0.35357433,1,0,0,0.176787165,0.083510062,4.32022594,3.943010396,0.04483558176243774,0.021179264981070568,1.0956668905521192,0.06601484674350831,1.1616817372956274,0.021394421968763108,0.01010621729844228,0.031500639267205394,2.1169564572949304,51.73299883312264,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,1,45.87,234.33,-1,0
6746,2019-09-12T19_30_45.894318+00_00_LBL_C1,VNAAUNTYIONOHR-UHFFFAOYSA-N,1.007169237,0.274887287,1.976864425,1,0,0,0.988432213,0.137443643,0.503584619,4.111415159,0.2404116769468768,0.03342976510147172,0.12248449731417647,0.2738414420483485,0.39632593936252497,0.21417817129957836,0.029781939244114958,0.2439601105436933,7.1915455049456165,3.6639353265687222,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,1,45.87,234.33,-1,0
6747,2019-09-12T19_30_45.894318+00_00_LBL_E1,VNAAUNTYIONOHR-UHFFFAOYSA-N,6.718693831,0.142378266,1.574308065,1,0,0,0.7887283409999999,0.071331511,3.366065609,3.190340388,0.2472238836854796,0.022358589468479,1.0550803988379935,0.2695824731539586,1.3246628719919522,0.12029888651814677,0.010879666547898195,0.13117855306604498,11.057221835662501,47.18904116583202,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,1,45.87,234.33,-1,0
6748,2019-09-12T19_30_45.894318+00_00_LBL_G1,VNAAUNTYIONOHR-UHFFFAOYSA-N,11.07886161,0.003479586,1.451678214,1,0,0,0.725839107,0.001739793,5.539430806,2.306336514,0.3147151782031753,0.0007543534906719168,2.401831117174084,0.3154695316938472,2.7173006488679303,0.09251346329755802,0.00022174924759303208,0.09273521254515103,417.1985443095817,3183.9597044016164,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,1,45.87,234.33,-1,0
6749,2019-09-12T19_30_45.894318+00_00_LBL_B1,VNAAUNTYIONOHR-UHFFFAOYSA-N,0.424071258,1.259610099,1.510946963,1,0,0,0.7554734809999999,0.629805049,0.212035629,4.249435557,0.17778207737625892,0.1482091069630498,0.04989736310995902,0.3259911843393087,0.37588854744926775,0.16933281635229638,0.1411653292699311,0.3104981456222275,1.1995354470395805,0.33666867126052524,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,1,45.87,234.33,-1,0
6750,2019-09-12T19_30_45.894318+00_00_LBL_D1,VNAAUNTYIONOHR-UHFFFAOYSA-N,9.329567673,0.149622194,1.063406865,1,0,0,0.531703432,0.07481109700000001,4.664783837,3.059761418,0.17377284021953113,0.02444997723021815,1.5245580291188572,0.1982228174497493,1.7227808465686063,0.06883297520405297,0.00968485451639703,0.07851782972045,7.107280247474517,62.35416968955822,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,1,45.87,234.33,-1,0
6751,2019-09-12T19_30_45.894318+00_00_LBL_F1,VNAAUNTYIONOHR-UHFFFAOYSA-N,6.3080599610000005,0.038275445,0.32967667,1,0,0,0.164838335,0.019137722,3.15402998,4.602436858,0.035815447356648995,0.004158171549216287,0.685295654739431,0.03997361890586528,0.7252692736452964,0.021251729484929174,0.002467324672393577,0.023719054157322755,8.613268339878696,164.80697023397036,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,1,45.87,234.33,-1,0
6752,2019-09-12T19_30_45.894318+00_00_LBL_H1,VNAAUNTYIONOHR-UHFFFAOYSA-N,0.424071258,0.946447367,1.883377598,1,0,0,0.941688799,0.473223684,0.212035629,4.0227623810000015,0.2340900878082463,0.1176364992958802,0.05270896188188252,0.3517265871041265,0.404435548986009,0.22236923621299234,0.11174645942558188,0.33411569563857424,1.9899443557858785,0.448066392636426,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,1,45.87,234.33,-1,0
6753,2019-09-12T19_30_45.894318+00_00_LBL_A2,VNAAUNTYIONOHR-UHFFFAOYSA-N,4.3997392999999985,0.295764802,0.49768226,1,0,0,0.24884113,0.147882401,2.19986965,4.77440813,0.0521197859974321,0.030973975616114736,0.46076279825704797,0.08309376161354684,0.5438565598705949,0.035679842106891235,0.021203973467199638,0.056883815574090876,1.6826960362917018,14.87580425476051,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,1,45.87,234.33,-1,0
6754,2019-09-12T19_30_45.894318+00_00_LBL_C2,VNAAUNTYIONOHR-UHFFFAOYSA-N,6.997175755,0.21225474,0.730182442,1,0,0,0.365091221,0.10612737,3.498587877,3.940909909,0.09264135172596254,0.026929661537715702,0.8877614453987256,0.11957101326367825,1.0073324586624035,0.04907471330753616,0.014265394392577888,0.06334010770011404,3.4401231369438445,32.96593401871732,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,0,45.87,234.33,-1,0
6755,2019-09-12T19_30_45.894318+00_00_LBL_E2,VNAAUNTYIONOHR-UHFFFAOYSA-N,10.35745181,0.477658587,1.067464675,1,0,0,0.532664873,0.238351635,5.168368455,2.638382807,0.20189067014337925,0.09034005011237174,1.9589153026951185,0.29223072025575103,2.251146022950869,0.0682313109670587,0.030531475514045912,0.09876278648110462,2.2347858994128567,21.683796945634548,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,0,45.87,234.33,-1,0
6756,2019-09-12T19_30_45.894318+00_00_LBL_G2,VNAAUNTYIONOHR-UHFFFAOYSA-N,11.4728697,0.7112580409999999,1.074085605,1,0,0,0.535968717,0.354917763,5.724961981,2.244961329,0.23874296188377686,0.15809526801875706,2.5501383507350384,0.39683822990253387,2.9469765806375716,0.06724891773143048,0.044532142806779404,0.11178106053820988,1.5101208586170427,16.13039012927623,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,0,45.87,234.33,-1,0
6757,2019-09-12T19_30_45.894318+00_00_LBL_B2,VNAAUNTYIONOHR-UHFFFAOYSA-N,6.997175755,0.048714203,1.147094798,1,0,0,0.573547399,0.024357101000000003,3.498587877,3.596116867,0.15949075633864826,0.0067731672525758345,0.972879360263572,0.16626392359122405,1.139143283854796,0.08084161634563436,0.003433138076760535,0.08427475442239489,23.54744101114496,143.6372857755116,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,0,45.87,234.33,-1,0
6758,2019-09-12T19_30_45.894318+00_00_LBL_D2,VNAAUNTYIONOHR-UHFFFAOYSA-N,7.156202477000001,0.8942535779999999,0.938926873,1,0,0,0.469463436,0.447126789,3.578101238,3.357375915,0.13983046518638054,0.13317745772891804,1.0657434045481322,0.2730079229152986,1.3387513274634306,0.06769014238579528,0.06446950644291162,0.1321596488287069,1.0499559577943338,8.00243091227531,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,0,45.87,234.33,-1,0
6759,2019-09-12T19_30_45.894318+00_00_LBL_F2,VNAAUNTYIONOHR-UHFFFAOYSA-N,0.7421247009999999,0.772468072,1.156586807,1,0,0,0.578293404,0.386234036,0.371062351,4.769256813,0.12125440643575593,0.0809841136982195,0.07780297131170655,0.20223852013397545,0.280041491445682,0.11250145867401627,0.0751381429201854,0.18763960159420168,1.4972616343941263,0.9607189331185716,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,0,45.87,234.33,-1,0
6760,2019-09-12T19_30_45.894318+00_00_LBL_H2,VNAAUNTYIONOHR-UHFFFAOYSA-N,1.5902672169999998,0.34795859100000004,1.173090953,1,0,0,0.5865454760000001,0.173979295,0.7951336090000001,4.750959774,0.12345831240456215,0.036619820683836415,0.16736273233703874,0.16007813308839858,0.3274408654254373,0.10575831229201643,0.031369701695482616,0.13712801398749905,3.3713521830284465,4.570277221780902,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,1,45.87,234.33,-1,0
6761,2019-09-12T19_30_45.894318+00_00_LBL_A3,VNAAUNTYIONOHR-UHFFFAOYSA-N,1.272213774,0.173979295,2.192211225,1,0,0,1.096105612,0.086989648,0.6361068870000001,3.876272488,0.2827731062233827,0.02244157196618629,0.1641027272900016,0.30521467818956904,0.4693174054795707,0.2429107840694357,0.019277999647358997,0.26218878371679466,12.60041438493923,7.312443510519781,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,1,45.87,234.33,-1,0
6762,2019-09-12T19_30_45.894318+00_00_LBL_C3,VNAAUNTYIONOHR-UHFFFAOYSA-N,8.269389529,0.393193208,0.85133464,1,0,0,0.42566732,0.196596604,4.134694764,3.417264603,0.12456375769857235,0.057530401312034414,1.2099428181154517,0.18209415901060674,1.3920369771260583,0.056365149666992374,0.026032529367024063,0.08239767903401644,2.1651814494211714,21.031364122647812,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,0,45.87,234.33,-1,0
6763,2019-09-12T19_30_45.894318+00_00_LBL_E3,VNAAUNTYIONOHR-UHFFFAOYSA-N,2.380639546,0.190995234,0.965261296,1,0,0,0.483595909,0.095688612,1.192700413,4.854651727,0.0996149541089418,0.01971070580981349,0.24568197268747144,0.11932565991875528,0.3650076326062267,0.07996820720944489,0.01582322474113439,0.09579143195057928,5.0538501802074425,12.464392450378527,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,0,45.87,234.33,-1,0
6764,2019-09-12T19_30_45.894318+00_00_LBL_G3,VNAAUNTYIONOHR-UHFFFAOYSA-N,12.88116446,0.31664231800000003,0.999107399,1,0,0,0.4995537,0.15832115900000002,6.4405822289999985,2.172262758,0.22996927888223734,0.07288306095426786,2.9649185879013262,0.3028523398365052,3.2677709277378315,0.05800100904567693,0.01838198170743416,0.07638299075311109,3.1553186141089333,40.68048939055581,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,0,45.87,234.33,-1,0
